z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id,chi2,resol
4.990674534792227,0.0003034159350621159,13.062276859852446,0.3417187222893482,11.531106144470673,34.988897441147664,1e-10,nan,voigt,CII_1334,1,2.1753737353222227,9993.081933333333
4.992646281706639,0.000205497235317045,13.062965222777349,0.1661405887393688,29.206954588245864,18.86796112263503,1e-10,nan,voigt,CII_1334,2,1.6036229896364127,9993.081933333333
4.99496318679481,2.4392382286538044e-05,14.065197206120175,0.013021830503706245,46.55138289075276,1.9020100814997323,0.5187210651485152,nan,voigt,CII_1334,3,1.6036229896364127,9993.081933333333
4.998991143479084,4.6819582577741426e-05,13.625990043977081,0.027480318186912923,42.385243669886144,3.791149665425413,1.2139973808801046,nan,voigt,CII_1334,4,1.614375532052806,9993.081933333333
5.001643592225808,5.3874437043086115e-05,13.675721237687048,0.02203368930529126,50.02133532442573,0.19981067859163937,1e-10,nan,voigt,CII_1334,5,1.614375532052806,9993.081933333333
5.0193362614510715,0.0011696265976676439,13.199826129901178,1.3675256478542364,34.822282368797914,134.5426783853258,1e-10,nan,voigt,CII_1334,6,2.270380381983077,9993.081933333333
