z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
0.4997966842817469,2.853882388525879e-06,14.0798480692444,0.011930899455753912,35.19382127879607,0.688810685127502,0.3670401499529004,nan,voigt,OVI,1
0.4994890791421219,6.072946928959004e-06,13.849602175108224,0.011606444412586393,50.000001310019904,0.19999999999999732,29.678362242297485,nan,voigt,Ly_a,2
0.49730868748677204,3.4011121886214195e-06,13.0181573850664,0.05417727881329504,3.258537485114693,0.028642779935952586,0.9222108059856974,nan,voigt,OVI,3
0.49976702026137965,1.0974603730240658e-05,13.343379380409575,0.052331717960187006,5.202577329940017,5.176463968352545,1e-10,nan,voigt,OVI,4
0.4974309057453481,0.0028239777772848954,12.090001340662571,15.619774658877509,2.4651454259004453,2.7874672129243265,1e-10,nan,voigt,OVI,5
0.4974143481015722,6.703791206515223e-06,13.73792824083681,0.014685108995455758,50.20240081363818,0.19965744155245752,1e-10,nan,voigt,Ly_a,6
0.4987669439787043,3.494962102148003e-05,12.17691278720138,0.6672275248259912,5.404983528757968,0.014406486839888,1e-10,nan,voigt,Ly_a,7
