los_id,z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
283,0.489734608622293,1.4984779240857935e-05,13.42325309357762,0.0523094643468622,18.88780172237888,3.281368592170113,39.64176485095277,,voigt,Ly_a,2
283,0.4933763957291083,4.494244912264201e-06,13.707972672098784,0.0139853186931331,33.833820598660225,0.0002191496863828,2.966227606271806,,voigt,OVI,3
283,0.493453646787087,3.747349248782783e-07,14.023620778840051,1.0554771550586444e-05,2.4449080396355427,6.888769512999215e-07,1e-10,,voigt,OVI,4
283,0.4909568514175553,7.412688887863261e-06,14.136555327407056,0.0131461723653339,47.33040032441685,1.7702802091900829,84.32696613897365,,voigt,Ly_a,5
283,0.4891407921503226,9.172017357452907e-06,13.345185552401864,0.0172989040412342,50.06552016050337,0.1994873834419123,1e-10,,voigt,Ly_a,6
283,0.490225511247807,5.698387221647366e-06,14.02329215464374,0.0195721592503531,41.729491652499995,0.789638198015219,0.3930864241537463,,voigt,Ly_a,7
283,0.4918633130976164,0.0001214510019447,12.6811394202928,0.0792064394869967,50.001895029509,0.1999990399333956,1e-10,,voigt,Ly_a,8
293,0.4918285459387236,2.8803967911420854e-06,13.971733542328115,0.007805196294601,41.15665661825665,0.3698139870663314,1e-10,,voigt,OVI,1
293,0.4899353275931815,4.771716849635258e-05,13.450071431410068,0.0838786628337752,42.76976322311659,6.281738735079752,48.79232441138218,,voigt,Ly_a,2
293,0.4931945298652759,1.5914691032245143e-06,13.776596885347605,0.0020444562784302,50.0134080597504,0.1846368632906506,1e-10,,voigt,Ly_a,3
293,0.4908972517768493,5.7111708033988e-06,14.007912852669598,0.0081158861853839,50.000000000445915,0.2,75.55829437269875,,voigt,Ly_a,4
293,0.4921196522351559,2.613522042583002e-05,13.41717646057896,0.0165359194939999,50.01124673729675,0.1999999999999998,99.99999999999976,,voigt,Ly_a,5
293,0.4894439021248739,8.205811596510429e-05,13.263478500854012,0.3268394492144623,43.032785349701975,28.555650972231017,1e-10,,voigt,Ly_a,6
251,0.502046826147332,3.413130298313957e-06,13.85460568001704,0.0176367913752585,17.077917714999806,1.0821719775894147,1e-10,,voigt,OVI,1
251,0.5020305288323659,6.9754474012990175e-06,14.305230376077274,0.0299754785696628,39.14400230763026,1.1647838859112631,48.38590560634738,,voigt,Ly_a,2
251,0.5025366872990308,9.746149422231124e-05,12.834330332615584,0.6565555980269271,11.161355618408198,30.12005512921881,1e-10,,voigt,OVI,3
251,0.5025504593974127,0.0001213191963719,13.874906741463422,0.0518000031510812,50.00000311799681,0.1999997429078991,97.70866897436052,,voigt,Ly_a,4
251,0.5036717934510304,4.786600732551371e-06,11.35760719458666,8.340563172677108e-05,1.0650884709556894,4.99213024989428e-05,0.1320193944072477,,voigt,Ly_a,5
251,0.5039301990184817,1.0187533278903788e-05,11.764390637359371,0.1353448102974134,2.993699157675631,0.030774758303942,1e-10,,voigt,Ly_a,6
251,0.5030173030083439,1.244623659519106e-05,13.53270413657309,0.0885531174982685,50.00307852684054,0.1999836550044698,1e-10,,voigt,Ly_a,7
231,0.4873689495845367,0.3452595434732871,12.353838401320372,8170.695829617168,1.0000015052547246,19123.851697023463,0.0021925614178645,,voigt,OVI,1
231,0.4853676108454908,4.530400403955224e-05,12.30826152980884,0.5018299926182999,7.705309747274985,43.95139667194031,1e-10,,voigt,Ly_a,2
231,0.4878452661130432,0.1325793583913453,10.598480941409033,27.536071191295864,1.0000000160228684,11.717484351081923,5.036469463638656e-11,,voigt,Ly_a,3
231,0.4871650297606261,1.3107179438427932,10.43397051769234,151.9867824508375,1.0125640772441202,31.268645777336857,1.0443791254715262,,voigt,Ly_a,4
231,0.4873350632640609,0.3534921713262575,10.74554159392702,67.57340050907767,1.000464501723005,25.169017774173216,0.3859078306281078,,voigt,Ly_a,5
231,0.4870280164190057,0.0188306187887465,10.31783242276993,62.72226620508934,3.0560625187930737,7.752131595734744,1e-10,,voigt,Ly_a,6
230,0.514099756826196,4.048363411870155e-06,13.848019351849254,0.0234846135265596,19.413328784128247,1.7248184863284135,0.9787668818326988,,voigt,OVI,1
230,0.513920351203762,1.6061092158886172e-05,13.692428500984748,0.0261433255528608,49.32495696195528,2.7914419078531427,63.433973675740866,,voigt,Ly_a,2
230,0.5137732075105929,9.563581356059806e-06,13.662743296458762,0.0540963170226421,14.05886775045276,2.644574939392383,1e-10,,voigt,OVI,3
230,0.5145229548808391,0.0002841669112115,12.34917494365172,0.2797108987440695,50.00061247012625,0.1999997052786518,1e-10,,voigt,Ly_a,4
