z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
0.5148342331897029,1.4736308053334773e-06,14.41496341587717,0.0052924526115549824,24.535291016361334,0.33137267545076243,0.39435777746291406,nan,voigt,OVI,1
0.5148136096895949,6.866303869519661e-06,14.362823121823798,0.007461208568703514,48.16592024044489,0.660641660159877,61.315152523152435,nan,voigt,Ly_a,2
0.5152489026432894,0.00011315248613411781,13.117218140432376,0.08979682689767447,50.00080678830836,0.19999913740960026,1e-10,nan,voigt,OVI,3
0.5142724021439784,1.233700144969027e-06,14.009957951787529,0.009163131451966712,23.111783546597746,0.4190485168287209,1e-10,nan,voigt,Ly_a,4
