z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
0.5148342331897029,1.4736308053334773e-06,14.41496341587717,0.0052924526115549824,24.535291016361334,0.33137267545076243,0.39435777746291406,nan,voigt,OVI,1
0.5148136108410656,6.866305492243165e-06,14.362822286993092,0.007461187621667394,49.97484199341204,0.6854562730389339,59.849726481668064,nan,voigt,Ly_a,2
0.5152489026432894,0.00011315248613411781,13.117218140432376,0.08979682689767447,50.00080678830836,0.19999913740960026,1e-10,nan,voigt,OVI,3
0.5142724022307403,1.2337047740144246e-06,14.009959264976414,0.009163053605477223,23.111842776689787,0.4190458446439384,1e-10,nan,voigt,Ly_a,4
