z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
0.5031577135963831,5.39894487519737e-06,14.126900664484427,0.016841146829886224,23.55210871287293,0.9042162233787576,0.47481898969443387,nan,voigt,OVI,1
0.5032345992482091,2.0724636858398242e-05,13.696313236757105,0.04245375777845059,50.00044387997312,0.19999999999999973,99.99999714765119,nan,voigt,Ly_a,2
0.5029563145991667,2.736967534677612e-05,13.255257306651533,0.11726171663371202,18.553974808451436,4.237690251724532,1e-10,nan,voigt,OVI,3
0.5032119192936281,6.438270344950421e-05,12.919310272497087,0.34912447562509197,50.001667745999946,0.19999820456065343,1e-10,nan,voigt,Ly_a,4
0.5013697645861742,3.093833673195657e-06,10.99533343750465,1.1392602267259236e-10,1.4202601284902039,3.107310852704457e-11,0.016910245949505767,nan,voigt,Ly_a,5
0.5055141450358175,5.895415685954396e-06,12.390923162879723,0.18065282822479573,2.763403518898847,0.05043971415086931,1e-10,nan,voigt,Ly_a,6
0.5045453645322148,6.740681120707578e-06,11.915706378042367,0.22800193877073777,3.0021429093546734,0.05170072767738525,1e-10,nan,voigt,Ly_a,7
