z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
0.5120141992506402,1.6157884157806085e-06,14.059511730716101,0.00542852103613562,32.61983196808741,0.7176241364741837,1e-10,nan,voigt,OVI,1
0.5104527685586578,8.31401794086549e-07,14.592107353793708,0.0031917309003932914,50.18304038316901,0.16869843620949948,1e-10,nan,voigt,Ly_a,2
0.5120144468540293,3.034591478926254e-06,13.454909702835089,0.00821441432368413,50.976843914857504,0.19770481933215106,1e-10,nan,voigt,Ly_a,3
